Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
614669,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,MS,Jackson,constructed wetland water treatment pond,30.50341,-88.79639,reported,Accurate,Mississippi Coastal,3170009,2013,9,23,established,Egg mass present. See voucher photo.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645254,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,MS,Jackson,"Robinson Bayou, a shallow residential canal south of the main part of the bayou",30.49332,-88.55784,reported,Accurate,Pascagoula,3170006,2014,7,16,established,,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253732,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,MS,Pearl River,Hide-A-Way Lake in Picayune,30.567434,-89.643459,reported,Accurate,Lower Pearl,3180004,2008,6,4,established,Forty specimens identification confirmed with DNA flow cytometry. May have been present as early as 1998.,Personal communication,preserved,MMNS,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261731,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,MS,Pearl River,a private pond [~5 mi W of Carriere],30.634,-89.726157,reported,Accurate,Lower Pearl,3180004,2009,6,11,established,,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261732,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,MS,Pearl River,a private pond (Woods subdivision) in Picayune,30.55135,-89.6514,reported,Accurate,Lower Pearl,3180004,2008,7,24,established,,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237345,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,PR,Sabana Grande,Lajas Irrigation Canal,18.0449,-66.994361,Map derived,Approximate,Southern Puerto Rico,21010004,2006,5,,established,Reared in experimental aquaculture ponds for research and distribution at the Lajas Agricultural Station.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263793,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,PR,Toa Baja,"swamp at Media Luna sector, Ingenio Ward, just next to road PR-867, and south of Toa Baja town",18.44021,-66.22113,Map derived,Accurate,Eastern Puerto Rico,21010005,2009,8,,established,,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251538,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Aiken,Savannah River (R.M. 167.3) [~1 mi SW of Cowden],33.26159,-81.83746,reported,Accurate,Middle Savannah,3060106,2008,4,21,unknown,"No live specimens observed, many shells only. Common.",Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272787,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,"drainage ditch at the intersection of Rifle Range Road and West Point Drive, Mt. Pleasant",32.827745,-79.816275,reported,Accurate,Bulls Bay,3050209,2010,10,30,established,"1st live snail collected from this new infestation that was discovered, based on viable egg clutches and empty adult shells, in June 2010; about 15 egg clutches were present at the time of collection",Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615373,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,"Culvert under Windmill Creek Road, Village Green Subdivision, Charleston",32.84974,-80.0883,reported,Accurate,Cooper,3050201,2013,9,26,established,Egg masses present. See voucher photo.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749795,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,ponds/ditches around the West Point community near the intersection of Rifle Range Road and Isle of Palms Connector,32.827,-79.817,reported,Accurate,Bulls Bay,3050209,2010,6,18,established,"In addition to live snails, several empty shells were found near water's edge, and egg masses were seen on concrete culverts passing under West Point Drive",Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749796,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,ponds/ditches around the West Point community near the intersection of Rifle Range Road and Isle of Palms Connector,32.827,-79.817,reported,Accurate,Bulls Bay,3050209,2011,8,29,established,live animals were not collected; all 17 were non-weathered shells of adult snails near pond edges; 2 egg masses seen,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749797,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,"ponds in Village Green community, off Ashley River Rd",32.84978,-80.08844,reported,Accurate,Cooper,3050201,2014,9,24,established,countless egg masses seen on concrete water control structure and culverts; egg masses also found at other locations within this residential subdivision,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879958,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond in Village Green community (just outside SW bend of Fieldstone Cir),32.85053,-80.0899,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879959,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond in Village Green community (inside SW bend of Fieldstone Cir),32.85133,-80.08961,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879960,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond at S corner of Fieldstone Cir and Laurelwood Dr,32.85217,-80.08677,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879961,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond at E side of Fieldstone Cir and Laurelwood Dr,32.85255,-80.08591,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879962,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond just W of western bend on Windmill Creek Rd,32.84979,-80.08906,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879963,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond inside loop of Windmill Creek Rd,32.85018,-80.08721,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879964,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond at NW end of Windmill Creek Rd,32.85112,-80.08424,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879965,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond just W of Pawtucket St and Westerly Ln intersection,32.85259,-80.08314,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879966,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond S of Windmill Creek Rd,32.84848,-80.0869,reported,Accurate,Cooper,3050201,2015,9,,established,part of survey expanded to all ponds with 0.5 mile radius of original site of known introduction,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879967,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond between Winding Ridge Ct and Country Manor Dr,32.83139,-79.81889,reported,Accurate,Bulls Bay,3050209,2015,8,,established,,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879968,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond W of where Omni Blvd intersects Omni Blvd (loops back into itself),32.82678,-79.81115,reported,Accurate,Bulls Bay,3050209,2015,8,,established,,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879969,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Charleston,pond S of Omni Blvd intersection with Omni Blvd (loops back into itself),32.82587,-79.80977,reported,Accurate,Bulls Bay,3050209,2015,8,,established,,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879970,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,pond inside Cabo Loop,33.66027,-79.00483,reported,Accurate,Waccamaw,3040206,2015,8,,established,,Personal communication,,,Freshwater,28081,Report,2015,"Kingsley-Smith, P., A. Fowler, E. Gooding, and D. Knott.",SCDNR Marine Resources Research Institute Report to GSARP.,South Carolina Marine Resource Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274146,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.64874,-78.986273,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274147,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.639452,-78.990678,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274148,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.640176,-78.991899,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274149,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.640997,-78.992883,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274144,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.64504,-78.985981,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274145,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.649224,-78.983208,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274151,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.640659,-78.9934,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274152,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.644417,-78.992093,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274150,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, 1.5 km to the south of the intersection of Hwy 544 and Hwy 17",33.641622,-78.993552,reported,Accurate,Waccamaw,3040206,2010,12,,established,Only empty shells and/or egg mass remnants found.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274153,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, within 1 km of the intersection of Hwy 707 and Enterprise Road",33.666191,-79.01215,reported,Accurate,Waccamaw,3040206,2010,8,,established,Empty shells were very common and littered among cypress knees and other swamp vegetation.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274154,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"pond in Socastee, within 1 km of the intersection of Hwy 707 and Enterprise Road",33.669749,-79.010569,reported,Accurate,Waccamaw,3040206,2010,8,,established,Empty shells were very common and littered among cypress knees and other swamp vegetation.,Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250225,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,a retention pond in Socastee,33.6438,-79.0242,reported,Accurate,Waccamaw,3040206,2008,5,4,established,"Live specimens collected, eggs masses present from Laurel Woods Trailer Park. More shells, both juvenile and adult have been found in a wetland drainage area outside the property boundaries and in another retention pond on the edge of the property.",Personal communication,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409662,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,SC,Horry,"Caspian Tern Drive, Myrtle Beach, SC",33.65579,-79.03312,reported,Accurate,Waccamaw,3040206,2017,6,30,established,egg masses also found,NAS sighting report,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473247,2633,Mollusks-Gastropods,Ampullariidae,Pomacea maculata,giant applesnail,United States of America,TX,Angelina,Sam Rayburn Reservoir,31.2824,-94.43357,reported,Accurate,Lower Angelina,12020005,2018,9,8,unknown,,NAS sighting report,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
